webScraperOrder,webScraperStartUrl,artists,artistsHref,songs,songsHref,lyrics
"1528759115-2144","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني راغب علامة","http://aghanilyrics.com/allsongslyrics.php?songslyrics=ragheb-alama&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%B1%D8%A7%D8%BA%D8%A8-%D8%B9%D9%84%D8%A7%D9%85%D8%A9","كلمات اغنية شو السر اللي فيك راغب علامة","http://aghanilyrics.com/songlyrics.php?lyrics=1066&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%B4%D9%88-%D8%A7%D9%84%D8%B3%D8%B1-%D8%A7%D9%84%D9%84%D9%8A-%D9%81%D9%8A%D9%83-%D8%B1%D8%A7%D8%BA%D8%A8-%D8%B9%D9%84%D8%A7%D9%85%D8%A9","شو السر اللى فيك

قلى ياحبيبى 

بوعى عم ناديك

وينك ياحبيبى

لما عنى تغيب ببقى انا غريب

ضل بقلبى حبيبى 

عم ترسملى حلم جديد

من خوفى عليك 

مش عم تغفى عنيى

تاغمر اديك وتغمر لى ايديا

لما تكون بعيد ببقى انا وحيد 

مثل الضايع حبيبى لما عنى تكون بعيد

كيف قلى كيف بتقدر تنسانى

كيف قلى كيف عايش بعدى كيف

عم يخلص عمرى بعدك

وما بعشق انا بعدك

كيف بتبعد عنى قلى

قلبى عم يسالنى كيف

اه بتغمض عنيا بقلبك بتلاقينى

بتفتح عنيك بتوعى حنينى

لغيرك مابكون بغرامك مجنون

عم ببكى وبضحك لحالى

بعدك مابتملك لعيون

كيف قلى كيف بتقدر تنسانى

كيف قلى كيف عايش بعدى كيف

عم يخلص عمرى بعدك

وما بعشق انا بعدك

كيف بتبعد عنى قلى

قلبى عم يسالنى كيف"
"1528757262-1714","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني ادم","http://aghanilyrics.com/allsongslyrics.php?songslyrics=adam&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%A7%D8%AF%D9%85","كلمات اغنية معلشى سامحينى ادم","http://aghanilyrics.com/songlyrics.php?lyrics=25565&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%85%D8%B9%D9%84%D8%B4%D9%89-%D8%B3%D8%A7%D9%85%D8%AD%D9%8A%D9%86%D9%89-%D8%A7%D8%AF%D9%85","باقى هنا وحدى ميت لكن راضى تعبى وسنين شوقى مرحتش على الفاضى

باقى هنا وحدى ميت لكن راضى تعبى وسنين شوقى مرحتش على الفاضى

ماتكتبيش اسمى على صفحة فى الجرانين ولا تنقشيش رسمى وملامحى فى الميادين 

بس اكتبى قلبى فى صفحة احبابك ضميها على جرحى زفيها لترابك 

كان نفسى اشوف فرحك لكن على عينى العمر ماسمحشى معلشى سامحينى

اة لسة هنا صحاب يكملوا داربى يجبولك افراحك ويكشفوا مخبى

وربنا نصرة قريب ولا امن الا حبيب قلبة عليكى انتى زي ماكان قلبى

وماتكتبيش اسمى على صفحة فى الجرانين ولا تنقشيش رسمى وملامحى فى الميادين

بس اكتبى قلبى فى صفحة احبابك ضميها على جرحى زفيها لترابك

كان نفسى اشوف فرحك لكن على عينى العمر ماسمحشى معلشى سامحينى"
"1528753529-207","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني هيام يونس","http://aghanilyrics.com/allsongslyrics.php?songslyrics=hiam-younes&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%87%D9%8A%D8%A7%D9%85-%D9%8A%D9%88%D9%86%D8%B3","كلمات اغنية قمري تغنى هيام يونس","http://aghanilyrics.com/songlyrics.php?lyrics=17930&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%82%D9%85%D8%B1%D9%8A-%D8%AA%D8%BA%D9%86%D9%89-%D9%87%D9%8A%D8%A7%D9%85-%D9%8A%D9%88%D9%86%D8%B3","قمري تغنى



قمري تغى على الاغصان

يشكو من البين والهجران

ما يعرف النوم في الاجفان

قمري تغنى قمري تغنى على الاغصان



ياقمري البان ما شئانك

تبكي على هجر خلانك

ياليتني بعض الحانك

قمري تغنى قمري تغنى على الاغصان



يا قمري البان يكفيني

همي فلازلت تشجيني

كم بت تبكي وتبكيني

وإن خوى الكاس تسقيني

هل انت إن مت تحييني

قمري تغنى قمري تغنى على الاغصان



خلي البكاء ايها الصداح

والسهد الى مطلع الاصباح

ما بيفيد البكاء والناح

هو ما تبقى لنا ياصاح

الا يكون في سكون الراح

قمري تغنى قمري تغى على الاغصان"
"1528756124-1239","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني ملحم زين","http://aghanilyrics.com/allsongslyrics.php?songslyrics=melhem-zein&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%85%D9%84%D8%AD%D9%85-%D8%B2%D9%8A%D9%86","كلمات اغنية وجع الروح من مسلسل وجع الروح ملحم زين","http://aghanilyrics.com/songlyrics.php?lyrics=10819&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%88%D8%AC%D8%B9-%D8%A7%D9%84%D8%B1%D9%88%D8%AD-%D9%85%D9%86-%D9%85%D8%B3%D9%84%D8%B3%D9%84-%D9%88%D8%AC%D8%B9-%D8%A7%D9%84%D8%B1%D9%88%D8%AD-%D9%85%D9%84%D8%AD%D9%85-%D8%B2%D9%8A%D9%86","مرات بتخبى القهر وبتبتسم على الجروح

مرات بيصير العمر غبرة عمر مشلوح



بتحس فى خيط انقطع والاة فيك بتنزرع

بيصير من جوا الوجع ساكن معاك بالروح



بدك حدا يفهم عليك بدك حدا يقلك تعا

حتى الدمع اة بعنيك الها صدى وبتسمعة



بتحس فى خيط انقطع والاة فيك بتنزرع

بيصير من جوا الوجع ساكن معاك بالروح



صعب الحكى للى مش معك حتى الهنا منة قريب

ما فى وجع ما بيوجعك لما بجفا بيقسى الحبيب



بتحس فى خيط انقطع والاة فيك بتنزرع

بيصير من جوا الوجع ساكن معاك بالروح"
"1528753550-217","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني هيام يونس","http://aghanilyrics.com/allsongslyrics.php?songslyrics=hiam-younes&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%87%D9%8A%D8%A7%D9%85-%D9%8A%D9%88%D9%86%D8%B3","كلمات اغنية بعده طال والنوى هيام يونس","http://aghanilyrics.com/songlyrics.php?lyrics=17920&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A8%D8%B9%D8%AF%D9%87-%D8%B7%D8%A7%D9%84-%D9%88%D8%A7%D9%84%D9%86%D9%88%D9%89-%D9%87%D9%8A%D8%A7%D9%85-%D9%8A%D9%88%D9%86%D8%B3","بعده طال والنوى



 بعده طـال والنـوى حبـه جـرح قلبـي

دورت انا  عالـدوى محـد رحـم  حبـي

بكيـو كثيـر اهلـي واحتاروا في امـري

جابو طبيب الهـوى حتى يطيب  جرحـي



قال الطبيـب لأهلـي لمـا نظـر حـالـي

هذا المريض مسكين صعبان على  حالـي

دقـات قلبـه تقـول فارق حبيـب غالـي

من الطعـام احمـوه واسقوه رحيق صافي



قالوا حبيبـك  فيـن نروح نجيـب  منـه 

رحـمه للقلـبين ونسألـه  وصـلـك

قلت اسألـوا  قلبـي يـدلـكـم عـنــه

اسمر كحيـل العيـن قلبي اسير عطفـه



فـؤادي لـه بيحـن خمسين فـي الميـه

وبعـدي عنـه ليـه ميـه فـي المـيـه

لو كان بايدي ازيد بـس ماهو بايديه

ياناس قولوا له يخف النسبـه دي شويـه"
"1528757194-1682","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني فارس كرم","http://aghanilyrics.com/allsongslyrics.php?songslyrics=fares-karam&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%81%D8%A7%D8%B1%D8%B3-%D9%83%D8%B1%D9%85","كلمات اغنية الارجيله فارس كرم","http://aghanilyrics.com/songlyrics.php?lyrics=18595&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D8%A7%D8%B1%D8%AC%D9%8A%D9%84%D9%87-%D9%81%D8%A7%D8%B1%D8%B3-%D9%83%D8%B1%D9%85","ريتني تنباك معسل .. وتحرقيني بارجيله 

ومهما عندك اتوسل .. عني الجمره ماتشيلى

 

ومن قلك من الحرق بخاف .. صلي النفس ما يوقف

والدخني توصل ع الشفاف .. شفافك يالتسلميلي

 

وحس بحالي ربحت الكاس .. اول مين شفافك باس

ويشهدولك كل الناس .. تحنلك وتحنيلي"
"1528753926-368","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني لورا خليل","http://aghanilyrics.com/allsongslyrics.php?songslyrics=laura-khalil&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D9%88%D8%B1%D8%A7-%D8%AE%D9%84%D9%8A%D9%84","كلمات اغنية حكايه لورا خليل","http://aghanilyrics.com/songlyrics.php?lyrics=14226&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%AD%D9%83%D8%A7%D9%8A%D9%87-%D9%84%D9%88%D8%B1%D8%A7-%D8%AE%D9%84%D9%8A%D9%84","حكاية ورا حكاية كذبة ورا كذبة .. عم ترخص الغاية وعم تكبر الغربي

نحلم يجي بكرا نبكي على ماضي .. حملناه للذكري وقلنا حكي فاضي

وعالدنيي ليش نلوم ونحنا الوجع فينا .. ال منحبو نحنا اليوم بكرا بيبكينا

كل من رمي الاحساس وقال الدني صعبه .. ينوجعوا كل الناس ولا ينوجع قلبي



لما الحبيب يروح بالروح .. شو بيبقى الا قلب مجروح بالهم عم يشقى

نحلم يجي بكرا نبكي على ماضي .. حملناه للذكري وقلنا حكي فاضي

وعالدنيي ليش نلوم ونحنا الوجع فينا .. ال منحبو نحنا اليوم بكرا بيبكينا

كل من رمي الاحساس وقال الدني صعبه .. ينوجعوا كل الناس ولا ينوجع قلبي"
"1528758847-2114","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني راغب علامة","http://aghanilyrics.com/allsongslyrics.php?songslyrics=ragheb-alama&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%B1%D8%A7%D8%BA%D8%A8-%D8%B9%D9%84%D8%A7%D9%85%D8%A9","كلمات اغنية بقى ده ياقلبي راغب علامة","http://aghanilyrics.com/songlyrics.php?lyrics=14309&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A8%D9%82%D9%89-%D8%AF%D9%87-%D9%8A%D8%A7%D9%82%D9%84%D8%A8%D9%8A-%D8%B1%D8%A7%D8%BA%D8%A8-%D8%B9%D9%84%D8%A7%D9%85%D8%A9","دلوقتي انا خت بالي .. وياريتني ما خت بالي

اتاري حبيبي .. ده حبيبي ناسيني

عمره ما حس بيا .. ولا فكر ثانيه فيا

وضاعوا وراحوا ليالي

بقى ده يا قلبي .. اللي انت فاكره كان بيحبني

اتاريه بيلعب بيك وبيا .. وعمره ما حسني

ده انا حبي عمري .. هان على قلبي

لو كان عمره بايديا .. اه لو يرجع تاني ليا

واشوفه بعيني .. هداري حنيني

غلطة عمري بيا ان انا .. قربته يا قلبي ليا

وضاعوا وراحوا ليالي



كان اغلى من عيني .. كان صوته يحييني

عايشني بالاحلام .. سمعني احلى كلام

وصحيت يا قلبي لقيت .. ناره بتكويني

الكدب كان باين .. والغدر كان باين

ابكي يا قلبي عليه .. وعلى اللي انا فيه

ايه اصعب من الدموع .. على قلبي كان خاين

بقى ده يا قلبي .. اللي انت فاكره كان بيحبني

اتاريه بيلعب بيك وبيا .. وعمره ما حسني

ده انا حبي عمري .. هان على قلبي"
"1528756945-1567","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني رضا","http://aghanilyrics.com/allsongslyrics.php?songslyrics=reza&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%B1%D8%B6%D8%A7","كلمات اغنية ودعتني رضا","http://aghanilyrics.com/songlyrics.php?lyrics=4585&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%88%D8%AF%D8%B9%D8%AA%D9%86%D9%8A-%D8%B1%D8%B6%D8%A7","ودعتني وخلاص ح اقول قسمه و نصيب

جرحتني و مسير جرحي يوم يطيب



ودعتني وخلاص ح اقول قسمه و نصيب

جرحتني و مسير جرحي يوم يطيب



انا اشتريتك بعتني انا كنت ليك خدعتني

انا اشتريتك بعتني انا كنت ليك خدعتني

بس اللي صعب عليا منك احساسي بيك في يوم يخيب



انا اشتريتك بعتني انا كنت ليك خدعتني

انا اشتريتك بعتني انا كنت ليك خدعتني

بس اللي صعب عليا منك احساسي بيك في يوم يخيب



كنت شايفك مش معايا كنت حاسس بيك خادعني

كنت اكدب روحي و انسى اني افكر فيك تسبني

و اما رحت و سبتني صعب عليا انك تبعني

ممكن انسى اني اتخدعت بس مانساش مين خدعني



انا اشتريتك بعتني انا كنت ليك خدعتني

انا اشتريتك بعتني انا كنت ليك خدعتني

بس اللي صعب عليا منك احساسي بيك في يوم يخيب



اللي صعبان يوم عليا اني سلمتك حياتي

قلت انت ح تبقى ليا في اللي حاضر و اللي آتي

انت هديت كل ده ماسبتنيش افرح شويه

يعني ح اعمل ايه نصيب و النصيب ده مكنش ليا



انا اشتريتك بعتني انا كنت ليك خدعتني

انا اشتريتك بعتني انا كنت ليك خدعتني

بس اللي صعب عليا منك احساسي بيك في يوم يخيب"
"1528759397-2188","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني وائل جسار","http://aghanilyrics.com/allsongslyrics.php?songslyrics=wael-jassar&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%88%D8%A7%D8%A6%D9%84-%D8%AC%D8%B3%D8%A7%D8%B1","كلمات اغنية سجد لما اتولد وائل جسار","http://aghanilyrics.com/songlyrics.php?lyrics=7086&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%B3%D8%AC%D8%AF-%D9%84%D9%85%D8%A7-%D8%A7%D8%AA%D9%88%D9%84%D8%AF-%D9%88%D8%A7%D8%A6%D9%84-%D8%AC%D8%B3%D8%A7%D8%B1","اتشد ضهرها واتسند جالها النبي اطهر ولد

المصطفي الهاشيمي الي سجد لما اتولد

مدد مدد مدد مدد احميه ياربي من الحسد

ابليس بيصرخ من الفزع ومن الجنتان بينترد

في قلبة نور وفي لسانة نور علي راسة غيمة من الحنين

باذن من ربه الغفور اكمنه جواه الحنين

ابوه يموت وكان جنين يتيم لكنه مش حزين

يرفع عينية للسما وتكاله علي رب معين

رب العباد بيقبله والمرضعات ترفضة

وحليمة تاخدة وتعدلة وترضعه وتعوضه

بحننها شايلاه تحضنه من صغر سنة حننه

وام ايمن بترضية رب الرحيم بيطمنه

وياربنا ياربنا رسولنا اغلي من الضنا

جده وعمه بيراعوه امه تموت 20 سنة

سيدنا سيد البشر راعي الغنم الي انتصر

في رحلة الشام في الطريق تسجد له اوراق السجر"
"1528754012-405","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني سميرة توفيق","http://aghanilyrics.com/allsongslyrics.php?songslyrics=samira-tawfik&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%B3%D9%85%D9%8A%D8%B1%D8%A9-%D8%AA%D9%88%D9%81%D9%8A%D9%82","كلمات اغنية يا هلا سميرة توفيق","http://aghanilyrics.com/songlyrics.php?lyrics=13704&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%8A%D8%A7-%D9%87%D9%84%D8%A7-%D8%B3%D9%85%D9%8A%D8%B1%D8%A9-%D8%AA%D9%88%D9%81%D9%8A%D9%82","ياهلا ياهلا بالحبايب ياهلا

شرفتونا أهلا وسهلا ياهلا

عزاز علينا .. قرايب قرايب

بالمحبه غمرتونا .. ياهلا ياهلا ياهلا



يااحبابي انتوا الأفراح .. وليالي الحلوه الملاح

تقابلنا والقلب ارتاح .. حبينا وحبيتونا

ياهلا ياهلا ياهلا .. ياهلا



يا حلوات ويا حلوين .. يا عشاق يا مغرمين

الليلة احنا سهرانين .. الزين يغني والزينه

ياهلا ياهلا ياهلا .. ياهلا



دقوا معانا وغنوا .. يليالي الحلوة تهنوا

ويش تريدوا تتمنوا .. حاضر عيني تلاقونه

ياهلا ياهلا ياهلا .. ياهلا"
"1528757517-1825","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني هيفاء وهبي","http://aghanilyrics.com/allsongslyrics.php?songslyrics=haifa-wehbe&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%87%D9%8A%D9%81%D8%A7%D8%A1-%D9%88%D9%87%D8%A8%D9%8A","كلمات اغنية فرحانة هيفاء وهبي","http://aghanilyrics.com/songlyrics.php?lyrics=14927&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%81%D8%B1%D8%AD%D8%A7%D9%86%D8%A9-%D9%87%D9%8A%D9%81%D8%A7%D8%A1-%D9%88%D9%87%D8%A8%D9%8A","دلوقنى حاسة بامان انشاء اللة عيش عمرى



 

كلة معاة



 

عمرى ما هبعد مهما كان الوحدة من



 

الدنيا تتمنى اية



 

غير حد ترتاح معاة يبقى حبيبها شايلها

 

فى عنية ويحلى معنى الحياة  

 



فرحانة الليلة انا فرحانة



 

كل اللى عيون شايفاة مبسوطة متلخبطة



 

ومكسوفة



 

اساسى حاجة معروفة شوف اد اية حوالينا



 



قالو من النهاردة خلاص كلى ليك وانت

 

حبيبى

 



 

الوحيد نسينى روحى وانا بين ايديك

 

جوايا احساس جديد



 



 

معقولة كل اللى انا حلمت بية قدام عنيا

 

خلاص



 

حبيبى جنبى وعنيا فى عنية اللة على دة

 

احساس



 



فرحانة الليلة انا فرحانة



 

كل اللى عيون شايفاة مبسوطة متلخبطة

 

ومكسوفة



 

اساسى حاجة معروفة شوف اد اية حوالينا"
